source_row,name,city,state,country,type,should_write,written_raw,written_status,drew_one_raw,drew_status,wrote_thank_feb2020,website,instagram,twitter,existing_site_match,existing_site_id,existing_site_path,candidate_site_names
4435,Edward Teach Brewing,Wilmington,NC,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4436,Flytrap Brewing,Wilmington,NC,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4437,New Anthem Beer Project,Wilmington,NC,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4438,Flying Machine Brewing Company,Wilmington,NC,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4439,Front Street Brewery,Wilmington,NC,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4440,Ironclad Brewery,Wilmington,NC,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4441,Mad Mole Brewing LLC,Wilmington,NC,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4442,Skytown Beer Company,Wilmington,NC,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4443,Tek Mountain Brewing,Wilmington,NC,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4444,Wilmington Brewing Company,Wilmington,NC,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4445,Wrightsville Beach Brewery,Wilmington,NC,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4446,217 Brew Works,Wilson,NC,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4447,Fiddlin’ Fish Brewing Company,Winston Salem,NC,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4448,Foothills Brewing Co,Winston Salem,NC,,Regional,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4449,Incendiary Brewing Company,Winston Salem,NC,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4450,Small Batch Beer Co,Winston Salem,NC,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4451,HOOTS Beer Co.,Winston Salem,NC,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4452,Cavern Brewing At Lowes Foods,Winston Salem,NC,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4453,Foothills Brewing Co Brewpub,Winston Salem,NC,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4454,Wise Man Brewing,Winston-Salem,NC,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4455,Zillicoah Beer Company,Woodfin,NC,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4456,White Street Brewing Company - Production Facility,Youngsville,NC,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4457,Bismarck Brewing,Bismarck,ND,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4458,Gideon’s Brewing Company,Bismarck,ND,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4459,Laughing Sun Brewing,Bismarck,ND,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4460,Bird Dog Brewing,Bismarck,ND,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4461,Edwinton Brewing Company,Bismarck,ND,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4462,Phat Fish Brewing,Dickinson,ND,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4463,Drekker Brewing Company,Fargo,ND,,Micro,,2019-11-27T00:00:00,confirmed_date,yes,confirmed_yes,yes,,,,unmatched,,,
4464,Fargo Brewing Co,Fargo,ND,,Micro,,2019-11-27T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4465,Pixeled Brewing Co.,Fargo,ND,,Taproom,,2019-11-27T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4466,Prairie Brothers Brewing,Fargo,ND,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4467,Drumconrath Brewing Company,Fargo,ND,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4468,Granite City Food & Brewery (#3),Fargo,ND,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4469,Kilstone Brewing,Fargo,ND,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4470,Rhombus Guys Brewing Co,Grand Forks,ND,,Brewpub,,2019-11-27T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4471,Half Brothers Brewing Company,Grand Forks,ND,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4472,Buffalo Commons Brewing Company,Mandan,ND,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4473,Dialectic Brewing Company,Mandan,ND,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4474,Black Leg Brewery,McKenzie,ND,,Micro,,2019-11-27T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4475,Souris River Brewing,Minot,ND,,Brewpub,,2019-11-27T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4476,Atypical Brewery & Barrelworks,Minot,ND,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4477,Stonehome Brewing Company,Watford City,ND,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4478,Flatland Brewery,West Fargo,ND,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4479,Hwy 14 Brewing Co.,Albion,NE,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4480,Brewery 719,Alliance,NE,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4481,Brush Creek Brewing Company,Atkinson,NE,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4482,Stone Hollow Brewing Company,Beatrice,NE,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4483,Kinkaider Brewing Co,Broken Bow,NE,,Micro,,2020-04-11T00:00:00,confirmed_date,maybe???,recorded_needs_review,,,,,exact,kinkaider-brewing-co,content/breweries/kinkaider-brewing-co.md,
4484,Gottberg Brew Pub,Columbus,NE,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4485,Jukes Ale Works LLC,Elkhorn,NE,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4486,Canyon Lakes Brewing Company,Elwood,NE,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4487,Fairfield Opera House Brewery,Fairfield,NE,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4488,Prairie Pride Brewery,Grand Island,NE,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4489,First Street Brewing,Hastings,NE,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4490,Steeple Brewing Co,Hastings,NE,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4491,Lost Way Brewery,Holdrege,NE,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4492,Hanging Horseshoe Brewing Company,Imperial,NE,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4493,Thunderhead Brewing Co,Kearney,NE,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4494,Pint Nine Brewing Company,La Vista,NE,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4495,Lucky Bucket Brewing Co,La Vista,NE,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4496,Nebraska Brewing Co - La Vista,La Vista,NE,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4497,Kros Strain Brewing Company,LaVista,NE,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4498,Backswing Brewing Co.,Lincoln,NE,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4499,Cosmic Eye Brewing,Lincoln,NE,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4500,White Elm Brewing Co,Lincoln,NE,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4501,Zipline Brewing Co,Lincoln,NE,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4502,5168 Brewing Company,Lincoln,NE,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4503,Boiler Brewing Company,Lincoln,NE,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4504,Code Beer Co.,Lincoln,NE,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4505,Empyrean Brewing Co,Lincoln,NE,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4506,Granite City Food & Brewery (#7),Lincoln,NE,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4507,Green Flash Brewing Co,Lincoln,NE,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4508,Lazlo’s Brewery & Grill - Haymarket,Lincoln,NE,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4509,Loop Brewing Co,Mc Cook,NE,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4510,Divots Brewery,Norfolk,NE,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4511,Pals Brewing Company,North Platte,NE,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4512,Lazy Horse Brewing,Ohiowa,NE,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4513,Granite City Food & Brewery (#16),Omaha,NE,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4514,Scriptown Brewing Company,Omaha,NE,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4515,Vis Major Brewing Co,Omaha,NE,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4516,Farnam House Brewing Company,Omaha,NE,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4517,Jaipur Restaurant and Brewpub,Omaha,NE,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4518,Benson Brewery,Omaha,NE,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4519,Brickway Brewery and Distillery,Omaha,NE,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4520,Infusion Brewing Company,Omaha,NE,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4521,Infusion Brewing Company,Omaha,NE,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4522,Upstream Brewing Co (#1),Omaha,NE,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4523,Scratchtown Brewing Company,Ord,NE,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4524,Nebraska Brewing Co - Papillion,Papillion,NE,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4525,SchillingBridge Winery & Microbrewery,Pawnee City,NE,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4526,Flyover Brewing Co,Scottsbluff,NE,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4527,Bottle Rocket Brewing Co,Seward,NE,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4528,Soaring Wings Brewing,Springfield,NE,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4529,Roc Hopper Brewing Company,Syracuse,NE,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4530,Bootleg Brewers - Sandhills Brewing Company,Taylor,NE,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4531,Bolo Beer Co,Valentine,NE,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4532,Johnnie Byrd Brewing Company,Wayne,NE,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4533,Belgian Mare Brewery,Alstead,NH,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4534,Laughing Crow Beer,Amherst,NH,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4535,White Mountain Brewing Company,Ashland,NH,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4536,Rek-Lis Brewing Company,Bethlehem,NH,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4537,Shackett’s Brewing Company,Bristol,NH,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4538,Woodman’s Brewery,Bristol,NH,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4539,"Dam Brewhouse, LLC.",Campton,NH,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4540,Canterbury Aleworks,Canterbury,NH,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4541,Coos Brewing Company,Colebrook,NH,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4542,Concord Craft Brewery,Concord,NH,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4543,Lithermans Limited Brewery,Concord,NH,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4544,Tuckerman Brewing Co,Conway,NH,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4545,Sea Dog Brewing Co,Conway,NH,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4546,Polyculture Brewing Company,Croydon,NH,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4547,From the Barrel Brewing Company,Derry,NH,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4548,Kelsen Brewing Company,Derry,NH,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4549,Rockingham Brewing Company,Derry,NH,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4550,Chapel and Main,Dover,NH,,Brewpub,,2020-03-03T00:00:00,confirmed_date,yes,confirmed_yes,,http://www.chapelandmain.com/,https://www.instagram.com/chapelandmain/,,exact,chapel-and-main,content/breweries/chapel-and-main.md,
4551,Garrison City Beerworks,Dover,NH,,Brewpub,,2020-04-11T00:00:00,confirmed_date,yes,confirmed_yes,,https://www.garrisoncitybeerworks.com/,https://www.instagram.com/garrisoncity/?hl=en,,exact,garrison-city-beerworks,content/breweries/garrison-city-beerworks.md,
4552,Empty Pint Brewing Company,Dover,NH,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4553,University Of New Hampshire Brewery,Durham,NH,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4554,Blasty Bough Brewing Company,Epsom,NH,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4555,Sea Dog Brewing Company Exeter,Exeter,NH,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4556,Iron Furnace Brewing,Franconia,NH,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4557,Smuttynose Brewing Co,Hampton,NH,,Regional,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4558,Tilton Brothers Brewing,Hampton,NH,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4559,"Henniker Brewing Company, LLC",Henniker,NH,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4560,Branch and Blade Brewing,Keene,NH,,Brewpub,,2019-11-27T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4561,Elm City Brewing Company,Keene,NH,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4562,The Brewers of Nye Hill Farm,Keene,NH,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4563,Copper Pig Brewery,Lancaster,NH,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4564,"Monadnock Brewing Company, Inc",Langdon,NH,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4565,One Love Brewery,Lincoln,NH,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4566,Schilling Beer Co,Littleton,NH,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4567,603 Brewery,Londonderry,NH,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4568,Moonlight Meadery/Hidden Moon Brewing,Londonderry,NH,,Contract,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4569,Long Blue Cat Brewing Co,Londonderry,NH,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4570,Pipe Dream Brewing,Londonderry,NH,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4571,Stark Brewing Company,Manchester,NH,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4572,To Share Brewing Company,Manchester,NH,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4573,Backyard Brewery,Manchester,NH,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4574,Candia Road Brewing / Nepenthe Ale House,Manchester,NH,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4575,Great North Aleworks,Manchester,NH,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4576,Frogg Brewing,Marlborough,NH,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4577,Twin Barns Brewing Co,Meredith,NH,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4578,Able Ebenezer Brewing Company,Merrimack,NH,,Taproom,,2019-08-29T00:00:00,confirmed_date,yes,confirmed_yes,yes,,,,unmatched,,,
4579,Anheuser-Busch Inc – Merrimack,Merrimack,NH,,Largge,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4580,Martha’s Exchange Restaurant and Brewery,Nashua,NH,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4581,Odd Fellows Brewing Co,Nashua,NH,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4582,Liquid Therapy,Nashua,NH,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4583,Millyard Brewing,Nashua,NH,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4584,White Birch Brewing,Nashua,NH,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4585,Muddy Roads  Brewery,New Durham,NH,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4586,Flying Goose Brewpub,New London,NH,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4587,Stoneface Brewing Co,Newington,NH,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4588,Deciduous Brewing Company,Newmarket,NH,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4589,Moat Mountain Smoke House and Brewing Co,North Conway,NH,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4590,Throwback Brewery,North Hampton,NH,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,exact,throwback-brewery,content/breweries/throwback-brewery.md,
4591,Woodstock Inn Brewery,North Woodstock,NH,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4592,Northwoods Brewing Co,Northwood,NH,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4593,Out.Haus Ales,Northwood,NH,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4594,Post and Beam Brewing,Peterborough,NH,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4595,1766 Brewing Company,Plymouth,NH,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4596,Cisco Brewers Portsmouth,Porstmouth,NH,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4597,The Portsmouth Brewery,Portsmouth,NH,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4598,Appalachian Mountain Brewery - Portsmouth,Portsmouth,NH,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4599,Beara Brewing Co.,Portsmouth,NH,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4600,Loaded Question Brewing Co.,Portsmouth,NH,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4601,Earth Eagle Brewing,Portsmouth,NH,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4602,Great Rhythm Brewing Co.,Portsmouth,NH,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4603,Liars Bench Beer Company,Portsmouth,NH,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4604,Ashuelot Brewing Company,Richmond,NH,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4605,Border Brewery/Border Brew Supply,Salem,NH,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4606,Big Water Brewery,Salisbury,NH,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4607,Bad Lab Beer Co.,Somersworth,NH,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4608,Stripe Nine Brewing Co.,Somersworth,NH,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4609,Oddball Brewing,Suncook,NH,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4610,Kettlehead Brewing Company,Tilton,NH,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4611,Granite Roots Brewing,Troy,NH,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4612,Hobbs Tavern & Brewing Co.,West Ossipee,NH,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4613,The Outlaw Brewing Company,Winchester,NH,,Micro,,2019-10-26T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4614,Burnt Timber Brewing,Wolfeboro,NH,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4615,The Lone Wolfe Brewing Co.,Wolfeboro,NH,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4616,Asbury Park Brewery,Asbury Park,NJ,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4617,Dark City Brewing Company,Asbury Park,NJ,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4618,Atco Brewing LLC,Atco,NJ,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4619,Tun Tavern Brewery and Restaurant,Atlantic City,NJ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4620,Carton Brewing Co,Atlantic Highlands,NJ,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,candidate,,,Carbon Brewing Company
4621,Avalon Brew Pub,Avalon,NJ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4622,Ship Bottom Brewery,Beach Haven,NJ,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4623,Belford Brewing Company,Belford,NJ,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4624,Beach Haus Brewery,Belmar,NJ,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4625,Trap Rock Restaurant And Brewery,Berkeley Heights,NJ,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4626,Berlin Brewing Company,Berlin,NJ,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
4627,Buck Hill Brewery and Restaurant,Blairstown,NJ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
4628,Bradley Brew Project,Bradley Beach,NJ,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4629,Third State Brewing,Burlington,NJ,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
4630,"High Point Brewing Co, Inc.",Butler,NJ,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
4631,Cape May Brewery,Cape May,NJ,,Regional,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
